Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
"882450263","","NEWT","TRAD","2024-01-25T17:03:43Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-25T17:03:43Z","2023-09-20","2028-12-20","2028-12-20","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BZFE7","","REDID","","","","","","","false","","","","","","","","Physical"
"882453239","","NEWT","TRAD","2024-01-25T17:06:50Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:06:50Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010585","","","","","","false","","","3","","","A004","","","","","","","","1260050.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882453787","","NEWT","TRAD","2024-01-25T17:06:55Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:06:55Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010585","","","","","","false","","","3","","","A004","","","","","","","","1260050.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882455524","882444145","TERM","ETRM","2024-01-25T17:04:07Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","","2024-01-25T17:03:29Z","2024-01-26","2024-03-20","2028-12-20","false","BILT","false","","false","91,899,998+","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.01","","392,096","EUR","","","","","","","72.5","EUR","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","2I666VDI3","","REDID","","","","","CALL","EUROPEAN","","","","","","","","",""
"882455533","","NEWT","TRAD","2024-01-25T17:07:27Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-25T17:03:29Z","2024-01-26","2024-03-20","2028-12-20","false","BILT","false","false","false","91,899,998+","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.01","","","","","","","","","","72.5","EUR","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I666VDI3","","REDID","iTraxx Europe Series 40 Version 1","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","","Physical"
"882458174","","NEWT","TRAD","2024-01-25T17:08:11Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:08:11Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01058575","","","","","","false","","","3","","","A004","","","","","","","","1576918.75000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882459631","","NEWT","TRAD","2024-01-25T17:08:27Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T17:08:27Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","50,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00586","","","","","","false","","","3","","","A004","","","","","","","","992336.83000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"882461942","","NEWT","TRAD","2024-01-25T17:09:07Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:09:07Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010587","","","","","","false","","","3","","","A004","","","","","","","","316002.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882472759","","NEWT","TRAD","2024-01-25T17:11:04Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T17:11:04Z","2024-01-26","2028-12-20","","","TWSF","false","false","","1,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0058375","","","","","","false","","","3","","","A004","","","","","","","","19950.73000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","","","","","","","false","","","","","","","",""
"882474802","","NEWT","TRAD","2024-01-25T17:11:30Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-25T17:11:30Z","2024-01-26","2028-12-20","","","TWSF","false","false","","1,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00555","","","","","","false","","","3","","","A004","","","","","","","","20595.69000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","","","","","","","false","","","","","","","",""
"882476174","","NEWT","TRAD","2024-01-25T17:11:50Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T17:11:50Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","50,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005855","","","","","","false","","","3","","","A004","","","","","","","","993492.18000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"882427142","","NEWT","TRAD","2024-01-25T16:57:50Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-25T16:57:50Z","2024-01-26","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00552736","","","","","","false","","","3","","","A004","","","","","","","","2069700.88000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"882481291","","NEWT","TRAD","2024-01-25T17:14:02Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:14:02Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105885","","","","","","false","","","3","","","A004","","","","","","","","1583725.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882482262","","NEWT","TRAD","2024-01-25T16:57:26Z","false","CR","Credit:Index:iTraxx:iTraxxEurope","N","true","2024-01-25T16:57:26Z","2022-03-21","2027-06-20","","false","BILT","false","false","false","20,000,000","","EUR","","","","","","","","","","","","20000000","","2022-03-21","","","","","","","","","","","","","","","0.05","","","","","","","","USD","EUR","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","EUR","","","","","false","","2I667KKM9","","REDID","iTraxx Europe Crossover Series 37 Version 2","","","","","","false","","","","","","","",""
"882482925","","NEWT","TRAD","2024-01-25T17:14:48Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T17:14:48Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","54,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005835","","","","","","false","","","3","","","A004","","","","","","","","1077963.15000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","true","","","","0.000325","","3","",""
"882486774","","NEWT","TRAD","2024-01-25T17:15:46Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-25T17:15:46Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","90,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055","","","","","","false","","","3","","","A004","","","","","","","","1873753.10000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","true","","","","0.0055","","3","",""
"882486775","","NEWT","TRAD","2024-01-25T17:15:50Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:15:50Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","2,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010589","","","","","","false","","","3","","","A004","","","","","","","","126797.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882487785","","NEWT","TRAD","2024-01-25T17:16:16Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-25T17:16:16Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00553","","","","","","false","","","3","","","A004","","","","","","","","517129.82000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"882494083","","NEWT","TRAD","2024-01-25T17:18:38Z","false","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:18:38Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.88","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"882443482","","NEWT","TRAD","2024-01-25T17:03:56Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T17:03:56Z","2024-01-26","2028-12-20","","false","BBSF","false","true","","44,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01058825","","","","","","false","","","3","","","A004","","","","","","","","2786267.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882496127","","NEWT","TRAD","2024-01-25T17:19:30Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:30Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882496128","","NEWT","TRAD","2024-01-25T17:19:30Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:30Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882496641","","NEWT","TRAD","2024-01-25T17:19:35Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882496644","","NEWT","TRAD","2024-01-25T17:19:35Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882496662","","NEWT","TRAD","2024-01-25T17:19:35Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882496683","","NEWT","TRAD","2024-01-25T17:19:35Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882497004","","NEWT","TRAD","2024-01-25T17:19:44Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T17:19:44Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","3,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0316975","","","","","","false","","","3","","","A004","","","","","","","","240807.83000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"882497069","","NEWT","TRAD","2024-01-25T17:19:41Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:41Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882497077","","NEWT","TRAD","2024-01-25T17:19:41Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:41Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882498311","","NEWT","TRAD","2024-01-25T17:20:08Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:20:08Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882498321","","NEWT","TRAD","2024-01-25T17:20:08Z","","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:20:08Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882501212","882496683","MODI","TRAD","2024-01-25T17:19:35Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","30,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882501213","882498321","MODI","TRAD","2024-01-25T17:20:08Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:20:08Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882501214","882498311","MODI","TRAD","2024-01-25T17:20:08Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:20:08Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882501215","882496128","MODI","TRAD","2024-01-25T17:19:30Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:30Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882501216","882496127","MODI","TRAD","2024-01-25T17:19:30Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:30Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","15,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882501217","882496662","MODI","TRAD","2024-01-25T17:19:35Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882501218","882497077","MODI","TRAD","2024-01-25T17:19:41Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:41Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.010587","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","true","","","","0.010587","","3","",""
"882501219","882496644","MODI","TRAD","2024-01-25T17:19:35Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","30,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882501220","882496641","MODI","TRAD","2024-01-25T17:19:35Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:35Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882501221","882497069","MODI","TRAD","2024-01-25T17:19:41Z","true","CR","Credit:Index:CDX:CDXHY","I","false","2024-01-25T17:19:41Z","2024-01-26","2028-12-20","","false","TSEF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00554","","USD","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","true","","","","0.010587","","3","",""
"882505822","882383398","EROR","","2024-01-25T15:13:20Z","","CR","Credit:Index:CMBX:CMBX","","","2024-01-25T15:13:20Z","2024-01-26","2059-11-17","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","508984.37000","","","","","","","","","UFRO","USD","","","","","","","","","","","","","","","","","","","","","","","","",""
"882509287","","NEWT","TRAD","2024-01-25T17:23:43Z","","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-25T17:23:43Z","2024-01-25","2065-04-17","","false","BILT","false","false","false","9,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","A004","","","","","","","","146061.22000","MNTH","","","","1","","","","UFRO","USD","USD","","","","","false","1","137BENAP1","","REDID","CMBX.NA.AAA.16","","","","","","false","","","","","","","","Cash"
"882405754","","NEWT","TRAD","2024-01-25T16:44:49Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T16:44:49Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","30,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0058479","","","","","","false","","","3","","","A004","","","","","","","","597079.71000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"882405755","","NEWT","TRAD","2024-01-25T16:44:48Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-25T16:44:48Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","6,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.031775","","","","","","false","","","3","","","A004","","","","","","","","479572.13000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"882405859","882386007","CORR","","2024-01-24T23:15:31Z","","CR","Credit:TotalReturnSwap","N","false","2024-01-24T23:15:31Z","2024-01-26","2024-02-23","","true","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","false","","","","","","","","","A020","","","","","","","","","MNTH","","","","1","","","USD","","","","","false","",".GSUCPD02","","RIC","","","","","","","false","","","","","","","","Cash"
"882406520","","NEWT","TRAD","2024-01-25T16:45:14Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-25T16:45:14Z","2024-01-26","2028-12-20","","false","BBSF","false","false","","1,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01059034","","","","","","false","","","3","","","A004","","","","","","","","63531.16000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"882402068","","NEWT","TRAD","2024-01-25T16:30:35Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-25T16:30:35Z","2024-01-26","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005528","","","","","","false","","","3","","","A004","","","","","","","","2069393.73697","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"882406646","878249665","MODI","NOVA","2024-01-25T16:43:41Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2016-05-16T19:46:50Z","2015-06-29","2047-01-17","","false","XXXX","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BEMAF5","","REDID","","","","","","","false","","","","","","","",""
"882407211","882386005","CORR","","2024-01-24T23:17:21Z","","CR","Credit:TotalReturnSwap","N","false","2024-01-24T23:17:21Z","2024-01-26","2024-02-23","","true","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","false","","","","","","","","","A020","","","","","","","","","MNTH","","","","1","","","USD","","","","","false","",".GSUCPD03","","RIC","","","","","","","false","","","","","","","","Cash"
