Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
"878302751","837018103","CORR","","2024-01-23T06:03:26Z","","CR","Credit:Index:CMBX:CMBX","N","false","2020-02-12T21:45:48Z","2020-02-12","2059-11-17","","false","XXXX","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BERAJ6","","REDID","","","","","","","false","","","","","","","",""
"878284691","837017626","MODI","NOVA","2024-01-23T05:59:02Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2017-12-01T17:22:23Z","2017-04-20","2059-11-17","","false","XXXX","false","false","false","9,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BENAJ5","","REDID","","","","","","","false","","","","","","","",""
"878284692","837017640","MODI","NOVA","2024-01-23T05:59:19Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2017-12-01T17:29:59Z","2017-07-31","2059-11-17","","false","XXXX","false","false","false","8,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BENAJ5","","REDID","","","","","","","false","","","","","","","",""
"879487686","","NEWT","TRAD","2024-01-23T18:25:52Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:25:52Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105645","","","","","","false","","","3","","","A004","","","","","","","","1213960.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879487787","","NEWT","TRAD","2024-01-23T18:26:03Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:26:03Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01056613","","","","","","false","","","3","","","A004","","","","","","","","304296.85000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879472908","","NEWT","TRAD","2024-01-23T18:11:51Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:11:51Z","2024-01-24","2028-12-20","","false","BBSF","false","true","","52,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105665","","","","","","false","","","3","","","A004","","","","","","","","3166592.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879488292","","NEWT","TRAD","2024-01-23T18:27:06Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-23T18:27:06Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0096515","","","","","","false","","","3","","","A004","","","","","","","","338777.78000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","MARKIT CDX.EM.40 12/28 ICE","","","","","","false","","","","","","","",""
"879488787","","NEWT","TRAD","2024-01-23T18:27:48Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:27:48Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00558","","","","","","false","","","3","","","A004","","","","","","","","511071.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"879489123","","NEWT","TRAD","2024-01-23T18:28:26Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:28:26Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010566","","","","","","false","","","3","","","A004","","","","","","","","608465.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","true","","","","1.0566","","3","",""
"879489165","","NEWT","TRAD","2024-01-23T18:26:41Z","","CR","Credit:Index:CDX:CDXIG","N","false","2024-01-23T18:26:41Z","2024-01-24","2028-12-20","","false","BILT","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.000056","","","","","","false","","","3","","","A004","","","","","","","","102505.68000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","9EI01QKW2","","CUSIP","CDX.NA.IG.41","","","","","","false","","","","","","","",""
"879490041","","NEWT","TRAD","2024-01-23T18:28:56Z","","CR","Credit:Index:CDX:CDXHY","N","true","2024-01-23T18:28:56Z","2023-09-20","2028-12-20","","false","BILT","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","106","","","","","","false","","","4","","","A004","","","","","","","","303738.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","false","","","","","","","","Physical"
"879490042","","NEWT","TRAD","2024-01-23T18:29:59Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:29:59Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00557524","","","","","","false","","","3","","","A004","","","","","","","","204641.97000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"879490046","","NEWT","TRAD","2024-01-23T18:30:02Z","false","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:30:02Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.65","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"879477944","","NEWT","TRAD","2024-01-23T18:16:02Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:16:02Z","2024-01-24","2027-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00464","","","","","","false","","","3","","","A004","","","","","","","","2022857.31789","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYEB7","","REDID","MARKIT CDX.NA.IG.39 12/27 ICE","","","","","","true","","","","0.00094","","3","",""
"879477945","","NEWT","TRAD","2024-01-23T18:16:02Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:16:02Z","2024-01-24","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00558","","","","","","false","","","3","","","A004","","","","","","","","2044309.46267","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","true","","","","0.00094","","3","",""
"879491139","","NEWT","TRAD","2024-01-23T18:31:46Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:31:46Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005584","","","","","","false","","","3","","","A004","","","","","","","","1021246.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"879491158","879490041","MODI","TRAD","2024-01-23T18:31:45Z","true","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:28:56Z","2023-09-20","2028-12-20","","","BILT","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","106","","","","","","false","","","4","","","A004","","","","","","","","303737.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","false","","","","","","","","Physical"
"879491665","","NEWT","NOVA","2024-01-23T18:33:04Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-23T18:31:57Z","2024-01-24","2024-03-20","2028-12-20","false","BILT","false","false","false","25,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","181,725","EUR","","","","","","","437.5","EUR","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I667KKS6","","REDID","iTraxx Europe Crossover Series 40 Version 1","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"879491666","819525558","TERM","NOVA","2024-01-23T18:33:04Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2023-12-04T16:12:25Z","2023-12-05","2024-03-20","2028-12-20","false","BILT","false","false","false","5","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","181,725","EUR","","","","","","","437.5","EUR","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I667KKS6","","REDID","iTraxx Europe Crossover Series 40 Version 1","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"879491782","","NEWT","TRAD","2024-01-23T18:33:21Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-23T18:31:57Z","2024-01-24","2024-03-20","2028-12-20","false","BILT","false","false","false","25,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","","","","","","","","","437.5","EUR","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I667KKS6","","REDID","iTraxx Europe Crossover Series 40 Version 1","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"879491783","879491665","TERM","ETRM","2024-01-23T18:33:04Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","","2024-01-23T18:31:57Z","2024-01-24","2024-03-20","2028-12-20","false","BILT","false","","false","25,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","181,725","EUR","","","","","","","437.5","EUR","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","2I667KKS6","","REDID","","","","","PUT","EUROPEAN","","","","","","","","",""
"879492754","","NEWT","TRAD","2024-01-23T18:36:12Z","false","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:36:12Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.635","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"879492868","","NEWT","TRAD","2024-01-23T18:35:03Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-23T18:35:03Z","2023-09-20","2024-04-17","","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","100000000+","","USD","","","","2024-04-17","0.006","","188,750","USD","","","","","","","0.6","USD","false","","","","","3","A004","","","","","","","","188750.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","","2I65BYED3","","REDID","CDX-NAIGS41V1-5Y","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"879492884","","NEWT","TRAD","2024-01-23T18:37:00Z","false","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:37:00Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.635","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"879492885","879492754","MODI","TRAD","2024-01-23T18:36:12Z","true","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:36:12Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.635","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"879402383","","NEWT","TRAD","2024-01-23T17:34:48Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-23T17:34:48Z","2024-01-24","2027-12-20","","","TWSF","false","true","","86,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0225","","","","","","false","","","3","","","A004","","","","","","","","8554564.63941","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","0.98666","2I667KKI8","","REDID","","","","","","","false","","","","","","","",""
"879403850","","NEWT","TRAD","2024-01-23T17:35:18Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T17:35:18Z","2024-01-24","2028-12-20","","false","BBSF","false","true","","49,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010575","","","","","","false","","","3","","","A004","","","","","","","","3025139.66081","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","true","0.0074","","3","","","","",""
"878284411","840473979","MODI","NOVA","2024-01-23T05:57:44Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2017-08-18T12:36:31Z","2017-02-23","2058-09-17","","false","XXXX","false","false","false","2,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BENAI7","","REDID","","","","","","","false","","","","","","","",""
"879448859","","NEWT","TRAD","2024-01-23T17:54:58Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T17:54:58Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005565","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"879450503","","NEWT","TRAD","2024-01-23T17:55:39Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T17:55:39Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005565","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"879450823","879448859","MODI","TRAD","2024-01-23T17:54:58Z","true","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T17:54:58Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005565","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"879450945","","NEWT","TRAD","2024-01-23T17:55:53Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T17:55:53Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","2,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105689","","","","","","false","","","3","","","A004","","","","","","","","122267.87247","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879450946","","NEWT","TRAD","2024-01-23T17:55:51Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-23T17:55:51Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","8,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0096515","","","","","","false","","","3","","","A004","","","","","","","","271022.22000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","MARKIT CDX.EM.40 12/28 ICE","","","","","","false","","","","","","","",""
"879452337","","NEWT","TRAD","2024-01-23T17:56:27Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T17:56:27Z","2024-01-24","2028-12-20","","","TWSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010569","","","","","","false","","","3","","","A004","","","","","","","","611435.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","","","false","","","","","","","",""
"879452798","879450503","MODI","TRAD","2024-01-23T17:55:39Z","true","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T17:55:39Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005565","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"879453049","","NEWT","TRAD","2024-01-23T17:56:28Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T17:56:28Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01056856","","","","","","false","","","3","","","A004","","","","","","","","610999.40000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879454043","","NEWT","TRAD","2024-01-23T17:56:16Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-23T17:56:16Z","2023-09-20","2028-12-20","2028-12-20","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BZFE7","","REDID","","","","","","","false","","","","","","","","Physical"
"879455301","879254644","EROR","","2024-01-23T17:56:38Z","","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-23T16:12:18Z","2024-01-23","2065-04-17","","false","BILT","false","false","false","1,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","99","","","","","","false","","","4","","","A004","","","","","","","","","MNTH","","","","1","","","","","","","","","","","false","0","137BEPAQ4","","REDID","CMBX.NA.AA.17","","","","","","false","","","","","","","","Physical"
"879459122","","NEWT","TRAD","2024-01-23T17:59:21Z","false","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-23T17:59:21Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","96.51","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BZFE7","","REDID","CDX.EM.40.V1","","","OTHR","","","false","","","","","","","",""
"879461518","","NEWT","TRAD","2024-01-23T18:00:34Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:00:34Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","7,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01056888","","","","","","false","","","3","","","A004","","","","","","","","427920.61054","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879461530","","NEWT","TRAD","2024-01-23T18:00:39Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:00:39Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105675","","","","","","false","","","3","","","A004","","","","","","","","1219900.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"879462165","","NEWT","NOVA","2024-01-23T18:01:02Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-23T17:22:05Z","2024-01-24","2024-03-20","2028-12-20","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","366,300","USD","","","","","","","102","USD","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","","Physical"
"879432925","","NEWT","TRAD","2024-01-23T17:46:21Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-23T17:46:21Z","2024-01-24","2027-12-20","","false","BBSF","false","true","","86,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0225","","","","","","false","","","3","","","A004","","","","","","","","8554564.63941","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","0.98666","2I667KKI8","","REDID","MKIT ITRX EUR XOVER 12/27 ICE","","","","","","true","","","","0.0225","","3","",""
"879462878","879462165","TERM","ETRM","2024-01-23T18:01:02Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","","2024-01-23T17:22:05Z","2024-01-24","2024-03-20","2028-12-20","false","BILT","false","","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","366,300","USD","","","","","","","102","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","","","","","","","","",""
"879462879","","NEWT","TRAD","2024-01-23T18:01:17Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-23T17:22:05Z","2024-01-24","2024-03-20","2028-12-20","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","","","","","","","","","102","USD","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","","Physical"
"879463732","","NEWT","TRAD","2024-01-23T18:01:32Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:01:32Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005564","","","","","","false","","","3","","","A004","","","","","","","","512864.63000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"879468276","","NEWT","TRAD","2024-01-23T17:57:37Z","","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-23T17:57:37Z","2024-01-24","2065-04-17","","false","BILT","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","A004","","","","","","","","816041.67000","MNTH","","","","1","","","","UFRO","USD","USD","","","","","false","1","137BERAP2","","REDID","CMBX.NA.BBB-.16","","","","","","false","","","","","","","","Cash"
"879468307","","NEWT","TRAD","2024-01-23T18:05:26Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-23T18:05:26Z","2024-01-24","2028-12-20","","","TWSF","false","false","","19,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010566","","","","","","false","","","3","","","A004","","","","","","","","1156083.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","","","false","","","","","","","",""
"879468628","","NEWT","TRAD","2024-01-23T18:06:19Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-23T18:06:19Z","2024-01-24","2028-12-20","","false","BBSF","false","false","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005573","","","","","","false","","","3","","","A004","","","","","","","","1023711.93000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
