Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
"879826327","837007883","CORR","","2024-01-23T05:16:35Z","","CR","Credit:Index:CMBX:CMBX","N","false","2023-07-31T12:53:41Z","2023-07-31","2059-11-17","","false","XXXX","false","false","false","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","0.00000;0.00000;0.00000;0.00000;0.00000;0.00000","","","","","","","","","UWIN;UWIN;UWIN;UWIN;UWIN;UWIN","USD;USD;USD;USD;USD;USD","","USD","","","","false","1","137BENAJ5","","REDID","","","","","","","false","","","","","","","",""
"879826348","879826326","REVI","","2024-01-24T04:06:58Z","","CR","Credit:Index:CMBX:CMBX","N","false","2022-08-12T19:55:36Z","2012-01-23","2049-12-13","","false","XXXX","false","false","false","920,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0062","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BEOAC8","","REDID","","","","","","","false","","","","","","","",""
"879826388","840474081","MODI","NOVA","2024-01-24T04:08:13Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2016-07-15T19:42:24Z","2016-07-06","2058-09-17","","false","XXXX","false","false","false","4,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BENAI7","","REDID","","","","","","","false","","","","","","","",""
"879826389","840474068","MODI","NOVA","2024-01-24T04:08:09Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2016-07-15T19:42:08Z","2016-07-06","2058-09-17","","false","XXXX","false","false","false","13,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BENAI7","","REDID","","","","","","","false","","","","","","","",""
"879826390","840474067","MODI","NOVA","2024-01-24T04:08:17Z","true","CR","Credit:Index:CMBX:CMBX","N","false","2016-07-15T19:41:49Z","2016-04-27","2058-09-17","","false","XXXX","false","false","false","8,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BENAI7","","REDID","","","","","","","false","","","","","","","",""
"879826391","840472321","EROR","","2024-01-24T04:08:06Z","","CR","Credit:Index:CMBX:CMBX","N","false","2016-06-09T20:46:01Z","2016-05-04","2047-01-17","","false","XXXX","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.015","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BEPAG6","","REDID","","","","","","","false","0","","","","","","",""
"879826392","840472323","EROR","","2024-01-24T04:08:05Z","","CR","Credit:Index:CMBX:CMBX","N","false","2016-06-09T20:45:58Z","2016-05-06","2047-01-17","","false","XXXX","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.015","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","1","137BEPAG6","","REDID","","","","","","","false","0","","","","","","",""
"881133618","","NEWT","TRAD","2024-01-24T19:23:22Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:23:22Z","2024-01-25","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055625","","","","","","false","","","3","","","A004","","","","","","","","2054029.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881133700","","NEWT","TRAD","2024-01-24T19:23:41Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:23:41Z","2024-01-25","2028-12-20","","false","BBSF","false","true","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105727","","","","","","false","","","3","","","A004","","","","","","","","3082365.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881135989","","NEWT","TRAD","2024-01-24T19:38:19Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:38:19Z","2023-09-20","2028-12-20","","","BILT","false","false","false","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","106","","","","","","false","","","4","","","A004","","","","","","","","612810.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41","","","","","","false","","","","","","","","Physical"
"881135990","","NEWT","TRAD","2024-01-24T19:39:09Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:39:09Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105705","","","","","","false","","","3","","","A004","","","","","","","","307147.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881135991","","NEWT","TRAD","2024-01-24T19:39:10Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:39:10Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01057025","","","","","","false","","","3","","","A004","","","","","","","","307023.75000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881136005","","NEWT","TRAD","2024-01-24T19:39:23Z","false","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:39:23Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.69","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"881133884","","NEWT","TRAD","2024-01-24T19:24:42Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:24:42Z","2024-01-25","2028-12-20","","","TWSF","false","true","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105705","","","","","","false","","","3","","","A004","","","","","","","","3071475.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","","","false","","","","","","","",""
"881136070","881136005","MODI","TRAD","2024-01-24T19:39:23Z","true","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:39:23Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.69","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"881136093","","NEWT","TRAD","2024-01-24T19:40:27Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:40:27Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055663","","","","","","false","","","3","","","A004","","","","","","","","513081.68000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881136142","","NEWT","TRAD","2024-01-24T19:41:18Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:41:18Z","2024-01-25","2028-12-20","","","TWSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010574","","","","","","false","","","3","","","A004","","","","","","","","1544400.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","","","false","","","","","","","",""
"881136165","","NEWT","TRAD","2024-01-24T19:41:46Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:41:46Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005556","","","","","","false","","","3","","","A004","","","","","","","","1028471.14000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881136272","","NEWT","TRAD","2024-01-24T19:43:46Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:43:46Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","2,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010575","","","","","","false","","","3","","","A004","","","","","","","","123750.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881136435","","NEWT","TRAD","2024-01-24T19:47:03Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-24T19:47:03Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0096635","","","","","","false","","","3","","","A004","","","","","","","","326500.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","MARKIT CDX.EM.40 12/28 ICE","","","","","","false","","","","","","","",""
"879821963","","NEWT","TRAD","2024-01-24T02:36:09Z","","CR","Credit:Index:iTraxx:iTraxxAsiaExJapan","I","false","2024-01-24T02:31:55Z","2024-01-25","2028-12-20","","","XXXX","false","false","false","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","4ABCAMBK1","","REDID","iTraxx Asia ex-Japan IG Series 40 Version 1","","","","","","false","","","","","","","","Physical"
"879822625","","NEWT","TRAD","2024-01-24T01:07:49Z","","CR","Credit:Index:iTraxx:iTraxxAustralia","N","false","2024-01-24T01:07:49Z","2023-09-20","2028-12-20","2028-12-20","false","BILT","false","false","false","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I668IBN1","","REDID","","","","","","","false","","","","","","","","Physical"
"879816740","","NEWT","TRAD","2024-01-24T01:32:14Z","","CR","Credit:Index:iTraxx:iTraxxAsiaExJapan","I","false","2024-01-24T01:32:14Z","2024-01-25","2028-12-20","","","TWSF","false","false","","17,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.010149","","","","","","false","","","3","","","A004","","","","","","","","6046.84519","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","4ABCAMBK1","","REDID","","","","","","","false","","","","","","","",""
"881131972","","NEWT","TRAD","2024-01-24T16:19:38Z","","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-24T16:19:38Z","2024-01-25","2072-12-16","","false","BILT","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","","","","","","","false","","","","","","A004","","","","","","","","1647916.67000","MNTH","","","","1","","","","UFRO","USD","USD","","","","","false","1","137BEMAM0","","REDID","CMBX.NA.BB.14","","","","","","false","","","","","","","","Cash"
"881132344","","NEWT","TRAD","2024-01-24T19:15:10Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:15:10Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005567","","","","","","false","","","3","","","A004","","","","","","","","1026006.52000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881132349","","NEWT","TRAD","2024-01-24T19:15:15Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:15:15Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","47,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055","","","","","","false","","","3","","","A004","","","","","","","","978560.34000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","true","","","","0.0055","","3","",""
"881132397","","NEWT","TRAD","2024-01-24T19:15:50Z","false","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:15:50Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","105.79","","USD","","","","false","","","1","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","CDX.NA.HY.41","","","OTHR","","","false","","","","","","","",""
"881132399","","NEWT","TRAD","2024-01-24T19:15:57Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:15:57Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","45,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055","","","","","","false","","","3","","","A004","","","","","","","","936919.47000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","true","","","","0.0055","","3","",""
"881132422","","NEWT","TRAD","2024-01-24T19:16:26Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:16:26Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005545","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"881132469","","NEWT","TRAD","2024-01-24T19:16:50Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:16:50Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055575","","","","","","false","","","3","","","A004","","","","","","","","2056270.09000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881132610","","NEWT","TRAD","2024-01-24T19:17:42Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:17:42Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","30,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00557","","","","","","false","","","3","","","A004","","","","","","","","615200.63000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881132672","","NEWT","TRAD","2024-01-24T19:16:09Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-24T19:16:09Z","2023-09-20","2024-04-17","2028-12-20","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","100000000+","","USD","","","","2024-04-17","0.05","","413,325","USD","","","","","","","103","USD","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"881132805","","NEWT","TRAD","2024-01-24T19:18:30Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-24T19:18:30Z","2023-09-20","2024-04-17","2028-12-20","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","100000000+","","USD","","","","2024-04-17","0.05","","413,325","USD","","","","","","","103","USD","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"881128137","","NEWT","TRAD","2024-01-24T19:05:51Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:05:51Z","2024-01-25","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005539","","","","","","false","","","3","","","A004","","","","","","","","2064549.48993","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881133088","","NEWT","TRAD","2024-01-24T19:21:15Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:21:15Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","26,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005568","","","","","","false","","","3","","","A004","","","","","","","","533406.89000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881133318","","NEWT","TRAD","2024-01-24T19:21:52Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:21:52Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105714","","","","","","false","","","3","","","A004","","","","","","","","615186.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881133319","","NEWT","TRAD","2024-01-24T19:21:53Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:21:53Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","8,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010571","","","","","","false","","","3","","","A004","","","","","","","","491832.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881129000","","NEWT","TRAD","2024-01-24T19:07:14Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:07:14Z","2024-01-25","2028-12-20","","false","BBSF","false","true","","35,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01057935","","","","","","false","","","3","","","A004","","","","","","","","2180697.75000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881133459","","NEWT","TRAD","2024-01-24T19:22:32Z","false","CR","Credit:IndexTranche:CDX:StandardCDXTrancheIG","N","true","2024-01-24T19:22:32Z","2024-01-25","2028-12-20","","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","100000000+","","2024-01-25","","","","","","","","","","","","","","","0.01","","","","","","","","USD","EUR","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","USD","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","false","","","","","","","",""
"881133630","","NEWT","TRAD","2024-01-24T19:23:07Z","false","CR","Credit:IndexTranche:CDX:StandardCDXTrancheIG","N","true","2024-01-24T19:23:07Z","2024-01-25","2028-12-20","","false","BILT","false","false","false","10,000,000","","USD","","","","","","","","","","","","10000000","","2024-01-25","","","","","","","","","","","","","","","0.01","","","","","","","","USD","EUR","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","USD","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","false","","","","","","","",""
"881133699","","NEWT","TRAD","2024-01-24T19:23:43Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:23:43Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00558244","","","","","","false","","","3","","","A004","","","","","","","","409018.98000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881133896","","NEWT","TRAD","2024-01-24T19:24:45Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:24:45Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0055755","","","","","","false","","","3","","","A004","","","","","","","","512051.09000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881134156","","NEWT","TRAD","2024-01-24T19:25:22Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-24T19:25:22Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00966","","","","","","false","","","3","","","A004","","","","","","","","660000.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","MARKIT CDX.EM.40 12/28 ICE","","","","","","false","","","","","","","",""
"881134330","","NEWT","TRAD","2024-01-24T19:26:09Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:26:09Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105709","","","","","","false","","","3","","","A004","","","","","","","","614691.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881134331","","NEWT","TRAD","2024-01-24T19:26:12Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-24T19:26:12Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","40,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00556696","","","","","","false","","","3","","","A004","","","","","","","","820812.39000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"881134363","","NEWT","TRAD","2024-01-24T19:26:39Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:26:39Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105715","","","","","","false","","","3","","","A004","","","","","","","","615285.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881134374","","NEWT","TRAD","2024-01-24T19:26:49Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:26:49Z","2024-01-25","2028-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010572","","","","","","false","","","3","","","A004","","","","","","","","1539450.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"881131996","","NEWT","TRAD","2024-01-24T19:13:06Z","","CR","Credit:Index:CDX:CDXIG","I","false","2024-01-24T19:13:06Z","2024-01-25","2028-12-20","","","TWSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005555","","","","","","false","","","3","","","A004","","","","","","","","2057388.36079","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","","","","","","","false","","","","","","","",""
"881134554","","NEWT","TRAD","2024-01-24T19:25:48Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-24T19:25:48Z","2024-01-25","2028-12-20","","","BTFE","false","false","false","7,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","3","","","","","","USD","USD","","","","false","0.99","2I65BRAB1","","Basket","","","","","","","false","","","","","","","",""
